	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
8380	7.9	2020	12	15	4	0	SPO-FI00080_00005_100
8381	7.7	2020	12	15	5	0	SPO-FI00080_00005_100
8382	7.9	2020	12	15	6	0	SPO-FI00080_00005_100
8383	7.7	2020	12	15	7	0	SPO-FI00080_00005_100
8384	10.69999999	2020	12	15	8	0	SPO-FI00080_00005_100
8385	14.1	2020	12	15	9	0	SPO-FI00080_00005_100
8386	14.3	2020	12	15	10	0	SPO-FI00080_00005_100
8387	12.8	2020	12	15	11	0	SPO-FI00080_00005_100
8388	13.0	2020	12	15	12	0	SPO-FI00080_00005_100
8389	13.5	2020	12	15	13	0	SPO-FI00080_00005_100
8390	15.3	2020	12	15	14	0	SPO-FI00080_00005_100
8391	17.1	2020	12	15	15	0	SPO-FI00080_00005_100
8392	20.1	2020	12	15	16	0	SPO-FI00080_00005_100
8393	18.8	2020	12	15	17	0	SPO-FI00080_00005_100
8394	11.5	2020	12	15	18	0	SPO-FI00080_00005_100
8395	12.9	2020	12	15	19	0	SPO-FI00080_00005_100
8396	12.5	2020	12	15	20	0	SPO-FI00080_00005_100
8397	10.9	2020	12	15	21	0	SPO-FI00080_00005_100
8398	10.9	2020	12	15	22	0	SPO-FI00080_00005_100
8399	10.5	2020	12	15	23	0	SPO-FI00080_00005_100
8400	8.9	2020	12	16	0	0	SPO-FI00080_00005_100
8401	7.9	2020	12	16	1	0	SPO-FI00080_00005_100
8402	7.2	2020	12	16	2	0	SPO-FI00080_00005_100
8403	4.4	2020	12	16	3	0	SPO-FI00080_00005_100
8404	3.2	2020	12	16	4	0	SPO-FI00080_00005_100
8405	2.6	2020	12	16	5	0	SPO-FI00080_00005_100
8406	2.29999999	2020	12	16	6	0	SPO-FI00080_00005_100
8407	2.6	2020	12	16	7	0	SPO-FI00080_00005_100
8408	3.7	2020	12	16	8	0	SPO-FI00080_00005_100
8409	4.29999999	2020	12	16	9	0	SPO-FI00080_00005_100
8410	4.09999999	2020	12	16	10	0	SPO-FI00080_00005_100
8411	4.59999999	2020	12	16	11	0	SPO-FI00080_00005_100
8412	3.39999999	2020	12	16	12	0	SPO-FI00080_00005_100
8413	3.1	2020	12	16	13	0	SPO-FI00080_00005_100
8414	2.5	2020	12	16	14	0	SPO-FI00080_00005_100
8415	3.1	2020	12	16	15	0	SPO-FI00080_00005_100
8416	1.6	2020	12	16	16	0	SPO-FI00080_00005_100
8417	2.89999999	2020	12	16	17	0	SPO-FI00080_00005_100
8418	3.79999999	2020	12	16	18	0	SPO-FI00080_00005_100
8419	5.2	2020	12	16	19	0	SPO-FI00080_00005_100
8420	5.2	2020	12	16	20	0	SPO-FI00080_00005_100
8421	3.39999999	2020	12	16	21	0	SPO-FI00080_00005_100
8422	3.5	2020	12	16	22	0	SPO-FI00080_00005_100
8423	3.7	2020	12	16	23	0	SPO-FI00080_00005_100
8424	2.89999999	2020	12	17	0	0	SPO-FI00080_00005_100
8425	2.5	2020	12	17	1	0	SPO-FI00080_00005_100
8426	2.89999999	2020	12	17	2	0	SPO-FI00080_00005_100
8427	3.1	2020	12	17	3	0	SPO-FI00080_00005_100
8428	3.39999999	2020	12	17	4	0	SPO-FI00080_00005_100
8429	3.29999999	2020	12	17	5	0	SPO-FI00080_00005_100
8430	3.79999999	2020	12	17	6	0	SPO-FI00080_00005_100
8431	4.9	2020	12	17	7	0	SPO-FI00080_00005_100
8432	5.9	2020	12	17	8	0	SPO-FI00080_00005_100
8433	4.59999999	2020	12	17	9	0	SPO-FI00080_00005_100
8434	4.0	2020	12	17	10	0	SPO-FI00080_00005_100
8435	0.0	2020	12	17	11	0	SPO-FI00080_00005_100
8436	NaN	2020	12	17	12	0	SPO-FI00080_00005_100
8437	1.39999999	2020	12	17	13	0	SPO-FI00080_00005_100
8438	2.6	2020	12	17	14	0	SPO-FI00080_00005_100
8439	1.0	2020	12	17	15	0	SPO-FI00080_00005_100
8440	2.5	2020	12	17	16	0	SPO-FI00080_00005_100
8441	3.6	2020	12	17	17	0	SPO-FI00080_00005_100
8442	3.29999999	2020	12	17	18	0	SPO-FI00080_00005_100
8443	3.6	2020	12	17	19	0	SPO-FI00080_00005_100
8444	3.1	2020	12	17	20	0	SPO-FI00080_00005_100
8445	2.79999999	2020	12	17	21	0	SPO-FI00080_00005_100
8446	2.2	2020	12	17	22	0	SPO-FI00080_00005_100
8447	2.89999999	2020	12	17	23	0	SPO-FI00080_00005_100
8448	3.29999999	2020	12	18	0	0	SPO-FI00080_00005_100
8449	3.2	2020	12	18	1	0	SPO-FI00080_00005_100
8450	2.7	2020	12	18	2	0	SPO-FI00080_00005_100
8451	3.5	2020	12	18	3	0	SPO-FI00080_00005_100
8452	3.39999999	2020	12	18	4	0	SPO-FI00080_00005_100
8453	2.39999999	2020	12	18	5	0	SPO-FI00080_00005_100
8454	2.2	2020	12	18	6	0	SPO-FI00080_00005_100
8455	2.89999999	2020	12	18	7	0	SPO-FI00080_00005_100
8456	3.79999999	2020	12	18	8	0	SPO-FI00080_00005_100
8457	4.2	2020	12	18	9	0	SPO-FI00080_00005_100
8458	3.7	2020	12	18	10	0	SPO-FI00080_00005_100
8459	5.29999999	2020	12	18	11	0	SPO-FI00080_00005_100
8460	4.29999999	2020	12	18	12	0	SPO-FI00080_00005_100
8461	4.09999999	2020	12	18	13	0	SPO-FI00080_00005_100
8462	4.4	2020	12	18	14	0	SPO-FI00080_00005_100
8463	4.5	2020	12	18	15	0	SPO-FI00080_00005_100
8464	4.09999999	2020	12	18	16	0	SPO-FI00080_00005_100
8465	4.7	2020	12	18	17	0	SPO-FI00080_00005_100
8466	4.09999999	2020	12	18	18	0	SPO-FI00080_00005_100
8467	4.0	2020	12	18	19	0	SPO-FI00080_00005_100
8468	3.79999999	2020	12	18	20	0	SPO-FI00080_00005_100
8469	3.79999999	2020	12	18	21	0	SPO-FI00080_00005_100
8470	3.7	2020	12	18	22	0	SPO-FI00080_00005_100
8471	4.09999999	2020	12	18	23	0	SPO-FI00080_00005_100
8472	3.89999999	2020	12	19	0	0	SPO-FI00080_00005_100
8473	4.59999999	2020	12	19	1	0	SPO-FI00080_00005_100
8474	4.59999999	2020	12	19	2	0	SPO-FI00080_00005_100
8475	4.79999999	2020	12	19	3	0	SPO-FI00080_00005_100
8476	4.09999999	2020	12	19	4	0	SPO-FI00080_00005_100
8477	4.29999999	2020	12	19	5	0	SPO-FI00080_00005_100
8478	4.59999999	2020	12	19	6	0	SPO-FI00080_00005_100
8479	5.59999999	2020	12	19	7	0	SPO-FI00080_00005_100
8480	6.2	2020	12	19	8	0	SPO-FI00080_00005_100
8481	6.29999999	2020	12	19	9	0	SPO-FI00080_00005_100
8482	5.7	2020	12	19	10	0	SPO-FI00080_00005_100
8483	7.79999999	2020	12	19	11	0	SPO-FI00080_00005_100
8484	8.4	2020	12	19	12	0	SPO-FI00080_00005_100
8485	10.1	2020	12	19	13	0	SPO-FI00080_00005_100
8486	12.9	2020	12	19	14	0	SPO-FI00080_00005_100
8487	8.5	2020	12	19	15	0	SPO-FI00080_00005_100
8488	11.4	2020	12	19	16	0	SPO-FI00080_00005_100
8489	9.8	2020	12	19	17	0	SPO-FI00080_00005_100
8490	7.59999999	2020	12	19	18	0	SPO-FI00080_00005_100
8491	7.7	2020	12	19	19	0	SPO-FI00080_00005_100
8492	7.0	2020	12	19	20	0	SPO-FI00080_00005_100
8493	6.2	2020	12	19	21	0	SPO-FI00080_00005_100
8494	7.2	2020	12	19	22	0	SPO-FI00080_00005_100
8495	6.79999999	2020	12	19	23	0	SPO-FI00080_00005_100
8496	5.29999999	2020	12	20	0	0	SPO-FI00080_00005_100
8497	5.09999999	2020	12	20	1	0	SPO-FI00080_00005_100
8498	2.89999999	2020	12	20	2	0	SPO-FI00080_00005_100
8499	2.79999999	2020	12	20	3	0	SPO-FI00080_00005_100
8500	2.6	2020	12	20	4	0	SPO-FI00080_00005_100
8501	3.29999999	2020	12	20	5	0	SPO-FI00080_00005_100
8502	5.0	2020	12	20	6	0	SPO-FI00080_00005_100
8503	7.4	2020	12	20	7	0	SPO-FI00080_00005_100
8504	10.0	2020	12	20	8	0	SPO-FI00080_00005_100
8505	11.4	2020	12	20	9	0	SPO-FI00080_00005_100
8506	11.6	2020	12	20	10	0	SPO-FI00080_00005_100
8507	9.9	2020	12	20	11	0	SPO-FI00080_00005_100
8508	8.9	2020	12	20	12	0	SPO-FI00080_00005_100
8509	8.5	2020	12	20	13	0	SPO-FI00080_00005_100
8510	7.7	2020	12	20	14	0	SPO-FI00080_00005_100
8511	6.7	2020	12	20	15	0	SPO-FI00080_00005_100
8512	6.5	2020	12	20	16	0	SPO-FI00080_00005_100
8513	5.7	2020	12	20	17	0	SPO-FI00080_00005_100
8514	5.4	2020	12	20	18	0	SPO-FI00080_00005_100
8515	5.59999999	2020	12	20	19	0	SPO-FI00080_00005_100
8516	5.79999999	2020	12	20	20	0	SPO-FI00080_00005_100
8517	6.5	2020	12	20	21	0	SPO-FI00080_00005_100
8518	6.2	2020	12	20	22	0	SPO-FI00080_00005_100
8519	5.59999999	2020	12	20	23	0	SPO-FI00080_00005_100
8520	5.5	2020	12	21	0	0	SPO-FI00080_00005_100
8521	5.5	2020	12	21	1	0	SPO-FI00080_00005_100
8522	5.29999999	2020	12	21	2	0	SPO-FI00080_00005_100
8523	5.4	2020	12	21	3	0	SPO-FI00080_00005_100
8524	5.29999999	2020	12	21	4	0	SPO-FI00080_00005_100
8525	4.79999999	2020	12	21	5	0	SPO-FI00080_00005_100
8526	4.7	2020	12	21	6	0	SPO-FI00080_00005_100
8527	3.79999999	2020	12	21	7	0	SPO-FI00080_00005_100
8528	4.29999999	2020	12	21	8	0	SPO-FI00080_00005_100
8529	4.4	2020	12	21	9	0	SPO-FI00080_00005_100
8530	3.6	2020	12	21	10	0	SPO-FI00080_00005_100
8531	2.89999999	2020	12	21	11	0	SPO-FI00080_00005_100
8532	3.29999999	2020	12	21	12	0	SPO-FI00080_00005_100
8533	3.7	2020	12	21	13	0	SPO-FI00080_00005_100
8534	3.89999999	2020	12	21	14	0	SPO-FI00080_00005_100
8535	3.2	2020	12	21	15	0	SPO-FI00080_00005_100
8536	3.29999999	2020	12	21	16	0	SPO-FI00080_00005_100
8537	3.0	2020	12	21	17	0	SPO-FI00080_00005_100
8538	2.7	2020	12	21	18	0	SPO-FI00080_00005_100
8539	2.89999999	2020	12	21	19	0	SPO-FI00080_00005_100
8540	3.7	2020	12	21	20	0	SPO-FI00080_00005_100
8541	2.79999999	2020	12	21	21	0	SPO-FI00080_00005_100
8542	2.7	2020	12	21	22	0	SPO-FI00080_00005_100
8543	2.0	2020	12	21	23	0	SPO-FI00080_00005_100
8544	2.1	2020	12	22	0	0	SPO-FI00080_00005_100
8545	2.39999999	2020	12	22	1	0	SPO-FI00080_00005_100
8546	2.39999999	2020	12	22	2	0	SPO-FI00080_00005_100
8547	2.2	2020	12	22	3	0	SPO-FI00080_00005_100
8548	2.1	2020	12	22	4	0	SPO-FI00080_00005_100
8549	3.1	2020	12	22	5	0	SPO-FI00080_00005_100
8550	3.2	2020	12	22	6	0	SPO-FI00080_00005_100
8551	3.89999999	2020	12	22	7	0	SPO-FI00080_00005_100
8552	4.59999999	2020	12	22	8	0	SPO-FI00080_00005_100
8553	4.7	2020	12	22	9	0	SPO-FI00080_00005_100
8554	5.0	2020	12	22	10	0	SPO-FI00080_00005_100
8555	4.9	2020	12	22	11	0	SPO-FI00080_00005_100
8556	5.09999999	2020	12	22	12	0	SPO-FI00080_00005_100
8557	4.7	2020	12	22	13	0	SPO-FI00080_00005_100
8558	5.59999999	2020	12	22	14	0	SPO-FI00080_00005_100
8559	5.59999999	2020	12	22	15	0	SPO-FI00080_00005_100
8560	6.29999999	2020	12	22	16	0	SPO-FI00080_00005_100
8561	NaN	2020	12	22	17	0	SPO-FI00080_00005_100
8562	NaN	2020	12	22	18	0	SPO-FI00080_00005_100
8563	NaN	2020	12	22	19	0	SPO-FI00080_00005_100
8564	NaN	2020	12	22	20	0	SPO-FI00080_00005_100
8565	NaN	2020	12	22	21	0	SPO-FI00080_00005_100
8566	NaN	2020	12	22	22	0	SPO-FI00080_00005_100
8567	NaN	2020	12	22	23	0	SPO-FI00080_00005_100
8568	NaN	2020	12	23	0	0	SPO-FI00080_00005_100
8569	NaN	2020	12	23	1	0	SPO-FI00080_00005_100
8570	NaN	2020	12	23	2	0	SPO-FI00080_00005_100
8571	NaN	2020	12	23	3	0	SPO-FI00080_00005_100
8572	NaN	2020	12	23	4	0	SPO-FI00080_00005_100
8573	NaN	2020	12	23	5	0	SPO-FI00080_00005_100
8574	NaN	2020	12	23	6	0	SPO-FI00080_00005_100
8575	NaN	2020	12	23	7	0	SPO-FI00080_00005_100
8576	NaN	2020	12	23	8	0	SPO-FI00080_00005_100
8577	NaN	2020	12	23	9	0	SPO-FI00080_00005_100
8578	NaN	2020	12	23	10	0	SPO-FI00080_00005_100
8579	0.0	2020	12	23	11	0	SPO-FI00080_00005_100
8580	5.5	2020	12	23	12	0	SPO-FI00080_00005_100
8581	5.4	2020	12	23	13	0	SPO-FI00080_00005_100
8582	4.09999999	2020	12	23	14	0	SPO-FI00080_00005_100
8583	4.7	2020	12	23	15	0	SPO-FI00080_00005_100
8584	4.5	2020	12	23	16	0	SPO-FI00080_00005_100
8585	4.9	2020	12	23	17	0	SPO-FI00080_00005_100
8586	5.5	2020	12	23	18	0	SPO-FI00080_00005_100
8587	5.5	2020	12	23	19	0	SPO-FI00080_00005_100
8588	6.4	2020	12	23	20	0	SPO-FI00080_00005_100
8589	6.4	2020	12	23	21	0	SPO-FI00080_00005_100
8590	5.59999999	2020	12	23	22	0	SPO-FI00080_00005_100
8591	4.4	2020	12	23	23	0	SPO-FI00080_00005_100
8592	4.4	2020	12	24	0	0	SPO-FI00080_00005_100
8593	4.59999999	2020	12	24	1	0	SPO-FI00080_00005_100
8594	4.4	2020	12	24	2	0	SPO-FI00080_00005_100
8595	4.59999999	2020	12	24	3	0	SPO-FI00080_00005_100
8596	4.2	2020	12	24	4	0	SPO-FI00080_00005_100
8597	4.09999999	2020	12	24	5	0	SPO-FI00080_00005_100
8598	4.2	2020	12	24	6	0	SPO-FI00080_00005_100
8599	4.5	2020	12	24	7	0	SPO-FI00080_00005_100
8600	5.29999999	2020	12	24	8	0	SPO-FI00080_00005_100
8601	5.4	2020	12	24	9	0	SPO-FI00080_00005_100
8602	5.0	2020	12	24	10	0	SPO-FI00080_00005_100
8603	7.9	2020	12	24	11	0	SPO-FI00080_00005_100
8604	5.7	2020	12	24	12	0	SPO-FI00080_00005_100
8605	5.4	2020	12	24	13	0	SPO-FI00080_00005_100
8606	7.9	2020	12	24	14	0	SPO-FI00080_00005_100
8607	5.2	2020	12	24	15	0	SPO-FI00080_00005_100
8608	7.2	2020	12	24	16	0	SPO-FI00080_00005_100
8609	10.1	2020	12	24	17	0	SPO-FI00080_00005_100
8610	8.9	2020	12	24	18	0	SPO-FI00080_00005_100
8611	6.09999999	2020	12	24	19	0	SPO-FI00080_00005_100
8612	4.7	2020	12	24	20	0	SPO-FI00080_00005_100
8613	4.29999999	2020	12	24	21	0	SPO-FI00080_00005_100
8614	4.4	2020	12	24	22	0	SPO-FI00080_00005_100
8615	3.29999999	2020	12	24	23	0	SPO-FI00080_00005_100
8616	2.79999999	2020	12	25	0	0	SPO-FI00080_00005_100
8617	3.1	2020	12	25	1	0	SPO-FI00080_00005_100
8618	3.2	2020	12	25	2	0	SPO-FI00080_00005_100
8619	2.89999999	2020	12	25	3	0	SPO-FI00080_00005_100
8620	4.0	2020	12	25	4	0	SPO-FI00080_00005_100
8621	4.0	2020	12	25	5	0	SPO-FI00080_00005_100
8622	4.09999999	2020	12	25	6	0	SPO-FI00080_00005_100
8623	4.9	2020	12	25	7	0	SPO-FI00080_00005_100
8624	3.29999999	2020	12	25	8	0	SPO-FI00080_00005_100
8625	3.2	2020	12	25	9	0	SPO-FI00080_00005_100
8626	3.6	2020	12	25	10	0	SPO-FI00080_00005_100
8627	3.7	2020	12	25	11	0	SPO-FI00080_00005_100
8628	4.29999999	2020	12	25	12	0	SPO-FI00080_00005_100
8629	4.79999999	2020	12	25	13	0	SPO-FI00080_00005_100
8630	5.7	2020	12	25	14	0	SPO-FI00080_00005_100
8631	6.2	2020	12	25	15	0	SPO-FI00080_00005_100
8632	7.09999999	2020	12	25	16	0	SPO-FI00080_00005_100
8633	6.29999999	2020	12	25	17	0	SPO-FI00080_00005_100
8634	5.59999999	2020	12	25	18	0	SPO-FI00080_00005_100
8635	6.29999999	2020	12	25	19	0	SPO-FI00080_00005_100
8636	4.4	2020	12	25	20	0	SPO-FI00080_00005_100
8637	5.29999999	2020	12	25	21	0	SPO-FI00080_00005_100
8638	4.79999999	2020	12	25	22	0	SPO-FI00080_00005_100
8639	4.59999999	2020	12	25	23	0	SPO-FI00080_00005_100
8640	3.89999999	2020	12	26	0	0	SPO-FI00080_00005_100
8641	4.2	2020	12	26	1	0	SPO-FI00080_00005_100
8642	4.09999999	2020	12	26	2	0	SPO-FI00080_00005_100
8643	3.5	2020	12	26	3	0	SPO-FI00080_00005_100
8644	3.29999999	2020	12	26	4	0	SPO-FI00080_00005_100
8645	3.79999999	2020	12	26	5	0	SPO-FI00080_00005_100
8646	3.7	2020	12	26	6	0	SPO-FI00080_00005_100
8647	4.09999999	2020	12	26	7	0	SPO-FI00080_00005_100
8648	4.4	2020	12	26	8	0	SPO-FI00080_00005_100
8649	4.2	2020	12	26	9	0	SPO-FI00080_00005_100
8650	5.0	2020	12	26	10	0	SPO-FI00080_00005_100
8651	4.29999999	2020	12	26	11	0	SPO-FI00080_00005_100
8652	5.09999999	2020	12	26	12	0	SPO-FI00080_00005_100
8653	7.29999999	2020	12	26	13	0	SPO-FI00080_00005_100
8654	8.5	2020	12	26	14	0	SPO-FI00080_00005_100
8655	5.4	2020	12	26	15	0	SPO-FI00080_00005_100
8656	5.2	2020	12	26	16	0	SPO-FI00080_00005_100
8657	6.2	2020	12	26	17	0	SPO-FI00080_00005_100
8658	6.29999999	2020	12	26	18	0	SPO-FI00080_00005_100
8659	7.0	2020	12	26	19	0	SPO-FI00080_00005_100
8660	8.09999999	2020	12	26	20	0	SPO-FI00080_00005_100
8661	7.0	2020	12	26	21	0	SPO-FI00080_00005_100
8662	5.9	2020	12	26	22	0	SPO-FI00080_00005_100
8663	6.5	2020	12	26	23	0	SPO-FI00080_00005_100
8664	5.7	2020	12	27	0	0	SPO-FI00080_00005_100
8665	6.59999999	2020	12	27	1	0	SPO-FI00080_00005_100
8666	7.2	2020	12	27	2	0	SPO-FI00080_00005_100
8667	7.2	2020	12	27	3	0	SPO-FI00080_00005_100
8668	7.09999999	2020	12	27	4	0	SPO-FI00080_00005_100
8669	6.9	2020	12	27	5	0	SPO-FI00080_00005_100
8670	8.0	2020	12	27	6	0	SPO-FI00080_00005_100
8671	6.59999999	2020	12	27	7	0	SPO-FI00080_00005_100
8672	6.7	2020	12	27	8	0	SPO-FI00080_00005_100
8673	6.7	2020	12	27	9	0	SPO-FI00080_00005_100
8674	7.2	2020	12	27	10	0	SPO-FI00080_00005_100
8675	7.29999999	2020	12	27	11	0	SPO-FI00080_00005_100
8676	7.2	2020	12	27	12	0	SPO-FI00080_00005_100
8677	6.79999999	2020	12	27	13	0	SPO-FI00080_00005_100
8678	6.4	2020	12	27	14	0	SPO-FI00080_00005_100
8679	6.29999999	2020	12	27	15	0	SPO-FI00080_00005_100
8680	6.5	2020	12	27	16	0	SPO-FI00080_00005_100
8681	6.7	2020	12	27	17	0	SPO-FI00080_00005_100
8682	7.2	2020	12	27	18	0	SPO-FI00080_00005_100
8683	6.9	2020	12	27	19	0	SPO-FI00080_00005_100
8684	8.0	2020	12	27	20	0	SPO-FI00080_00005_100
8685	7.9	2020	12	27	21	0	SPO-FI00080_00005_100
8686	6.09999999	2020	12	27	22	0	SPO-FI00080_00005_100
8687	5.59999999	2020	12	27	23	0	SPO-FI00080_00005_100
8688	5.0	2020	12	28	0	0	SPO-FI00080_00005_100
8689	4.9	2020	12	28	1	0	SPO-FI00080_00005_100
8690	5.0	2020	12	28	2	0	SPO-FI00080_00005_100
8691	5.7	2020	12	28	3	0	SPO-FI00080_00005_100
8692	5.59999999	2020	12	28	4	0	SPO-FI00080_00005_100
8693	6.79999999	2020	12	28	5	0	SPO-FI00080_00005_100
8694	6.59999999	2020	12	28	6	0	SPO-FI00080_00005_100
8695	7.0	2020	12	28	7	0	SPO-FI00080_00005_100
8696	6.5	2020	12	28	8	0	SPO-FI00080_00005_100
8697	6.5	2020	12	28	9	0	SPO-FI00080_00005_100
8698	5.59999999	2020	12	28	10	0	SPO-FI00080_00005_100
8699	5.7	2020	12	28	11	0	SPO-FI00080_00005_100
8700	6.59999999	2020	12	28	12	0	SPO-FI00080_00005_100
8701	7.09999999	2020	12	28	13	0	SPO-FI00080_00005_100
8702	7.0	2020	12	28	14	0	SPO-FI00080_00005_100
8703	5.9	2020	12	28	15	0	SPO-FI00080_00005_100
8704	5.5	2020	12	28	16	0	SPO-FI00080_00005_100
8705	5.2	2020	12	28	17	0	SPO-FI00080_00005_100
8706	5.0	2020	12	28	18	0	SPO-FI00080_00005_100
8707	5.29999999	2020	12	28	19	0	SPO-FI00080_00005_100
8708	4.7	2020	12	28	20	0	SPO-FI00080_00005_100
8709	3.7	2020	12	28	21	0	SPO-FI00080_00005_100
8710	4.29999999	2020	12	28	22	0	SPO-FI00080_00005_100
8711	3.29999999	2020	12	28	23	0	SPO-FI00080_00005_100
8712	3.5	2020	12	29	0	0	SPO-FI00080_00005_100
8713	2.89999999	2020	12	29	1	0	SPO-FI00080_00005_100
8714	4.0	2020	12	29	2	0	SPO-FI00080_00005_100
8715	3.79999999	2020	12	29	3	0	SPO-FI00080_00005_100
8716	3.79999999	2020	12	29	4	0	SPO-FI00080_00005_100
8717	3.39999999	2020	12	29	5	0	SPO-FI00080_00005_100
8718	4.79999999	2020	12	29	6	0	SPO-FI00080_00005_100
8719	5.4	2020	12	29	7	0	SPO-FI00080_00005_100
8720	5.9	2020	12	29	8	0	SPO-FI00080_00005_100
8721	0.8	2020	12	29	9	0	SPO-FI00080_00005_100
8722	0.0	2020	12	29	10	0	SPO-FI00080_00005_100
8723	4.9	2020	12	29	11	0	SPO-FI00080_00005_100
8724	5.7	2020	12	29	12	0	SPO-FI00080_00005_100
8725	4.9	2020	12	29	13	0	SPO-FI00080_00005_100
8726	4.59999999	2020	12	29	14	0	SPO-FI00080_00005_100
8727	6.7	2020	12	29	15	0	SPO-FI00080_00005_100
8728	5.29999999	2020	12	29	16	0	SPO-FI00080_00005_100
8729	7.7	2020	12	29	17	0	SPO-FI00080_00005_100
8730	5.09999999	2020	12	29	18	0	SPO-FI00080_00005_100
8731	4.9	2020	12	29	19	0	SPO-FI00080_00005_100
8732	5.09999999	2020	12	29	20	0	SPO-FI00080_00005_100
8733	5.2	2020	12	29	21	0	SPO-FI00080_00005_100
8734	3.39999999	2020	12	29	22	0	SPO-FI00080_00005_100
8735	3.2	2020	12	29	23	0	SPO-FI00080_00005_100
8736	4.7	2020	12	30	0	0	SPO-FI00080_00005_100
8737	5.4	2020	12	30	1	0	SPO-FI00080_00005_100
8738	5.79999999	2020	12	30	2	0	SPO-FI00080_00005_100
8739	5.59999999	2020	12	30	3	0	SPO-FI00080_00005_100
8740	6.09999999	2020	12	30	4	0	SPO-FI00080_00005_100
8741	6.5	2020	12	30	5	0	SPO-FI00080_00005_100
8742	8.09999999	2020	12	30	6	0	SPO-FI00080_00005_100
8743	9.0	2020	12	30	7	0	SPO-FI00080_00005_100
8744	8.8	2020	12	30	8	0	SPO-FI00080_00005_100
8745	7.4	2020	12	30	9	0	SPO-FI00080_00005_100
8746	7.09999999	2020	12	30	10	0	SPO-FI00080_00005_100
8747	7.5	2020	12	30	11	0	SPO-FI00080_00005_100
8748	8.3	2020	12	30	12	0	SPO-FI00080_00005_100
8749	8.69999999	2020	12	30	13	0	SPO-FI00080_00005_100
8750	9.3	2020	12	30	14	0	SPO-FI00080_00005_100
8751	10.4	2020	12	30	15	0	SPO-FI00080_00005_100
8752	10.8	2020	12	30	16	0	SPO-FI00080_00005_100
8753	10.3	2020	12	30	17	0	SPO-FI00080_00005_100
8754	10.1	2020	12	30	18	0	SPO-FI00080_00005_100
8755	9.4	2020	12	30	19	0	SPO-FI00080_00005_100
8756	9.19999999	2020	12	30	20	0	SPO-FI00080_00005_100
8757	8.8	2020	12	30	21	0	SPO-FI00080_00005_100
8758	8.8	2020	12	30	22	0	SPO-FI00080_00005_100
8759	9.5	2020	12	30	23	0	SPO-FI00080_00005_100
8760	7.5	2020	12	31	0	0	SPO-FI00080_00005_100
8761	6.79999999	2020	12	31	1	0	SPO-FI00080_00005_100
8762	7.2	2020	12	31	2	0	SPO-FI00080_00005_100
8763	5.7	2020	12	31	3	0	SPO-FI00080_00005_100
8764	5.5	2020	12	31	4	0	SPO-FI00080_00005_100
8765	4.7	2020	12	31	5	0	SPO-FI00080_00005_100
8766	4.09999999	2020	12	31	6	0	SPO-FI00080_00005_100
8767	3.1	2020	12	31	7	0	SPO-FI00080_00005_100
8768	3.79999999	2020	12	31	8	0	SPO-FI00080_00005_100
8769	5.2	2020	12	31	9	0	SPO-FI00080_00005_100
8770	3.6	2020	12	31	10	0	SPO-FI00080_00005_100
8771	3.0	2020	12	31	11	0	SPO-FI00080_00005_100
8772	2.89999999	2020	12	31	12	0	SPO-FI00080_00005_100
8773	3.7	2020	12	31	13	0	SPO-FI00080_00005_100
8774	4.0	2020	12	31	14	0	SPO-FI00080_00005_100
8775	4.5	2020	12	31	15	0	SPO-FI00080_00005_100
8776	7.29999999	2020	12	31	16	0	SPO-FI00080_00005_100
8777	6.79999999	2020	12	31	17	0	SPO-FI00080_00005_100
8778	6.0	2020	12	31	18	0	SPO-FI00080_00005_100
8779	7.59999999	2020	12	31	19	0	SPO-FI00080_00005_100
8780	8.9	2020	12	31	20	0	SPO-FI00080_00005_100
8781	8.8	2020	12	31	21	0	SPO-FI00080_00005_100
8782	7.59999999	2020	12	31	22	0	SPO-FI00080_00005_100
8783	8.5	2020	12	31	23	0	SPO-FI00080_00005_100
8784	7.29999999	2021	1	1	0	0	SPO-FI00080_00005_100
8785	5.79999999	2021	1	1	1	0	SPO-FI00080_00005_100
8786	5.5	2021	1	1	2	0	SPO-FI00080_00005_100
8787	5.4	2021	1	1	3	0	SPO-FI00080_00005_100
8788	5.5	2021	1	1	4	0	SPO-FI00080_00005_100
8789	5.0	2021	1	1	5	0	SPO-FI00080_00005_100
8790	4.4	2021	1	1	6	0	SPO-FI00080_00005_100
8791	4.7	2021	1	1	7	0	SPO-FI00080_00005_100
8792	6.2	2021	1	1	8	0	SPO-FI00080_00005_100
8793	6.29999999	2021	1	1	9	0	SPO-FI00080_00005_100
8794	6.2	2021	1	1	10	0	SPO-FI00080_00005_100
8795	5.09999999	2021	1	1	11	0	SPO-FI00080_00005_100
8796	6.09999999	2021	1	1	12	0	SPO-FI00080_00005_100
8797	9.19999999	2021	1	1	13	0	SPO-FI00080_00005_100
8798	6.59999999	2021	1	1	14	0	SPO-FI00080_00005_100
8799	8.0	2021	1	1	15	0	SPO-FI00080_00005_100
8800	10.1	2021	1	1	16	0	SPO-FI00080_00005_100
8801	10.19999999	2021	1	1	17	0	SPO-FI00080_00005_100
8802	10.69999999	2021	1	1	18	0	SPO-FI00080_00005_100
8803	7.09999999	2021	1	1	19	0	SPO-FI00080_00005_100
8804	5.79999999	2021	1	1	20	0	SPO-FI00080_00005_100
8805	5.29999999	2021	1	1	21	0	SPO-FI00080_00005_100
